"Date","Campaign Name","Campaign Id","Ad Group Name","Ad Group Id","Item Id","Item Name","Bid","Average CPC","Impressions","Clicks","CTR","Ad Spend","Conversion Rate (Units Sold Based)","Orders","Conversion Rate (Orders Based)","Total Attributed Sales","Advertised SKU Sales","Other SKU Sales","Units Sold","Advertised SKU Units (#)","Other SKU Units (#)","Total Attributed Sales (Shipping)","Total Attributed Sales (Curbside pickup and delivery)","Advertised SKU Click Sales (Shipping)","Advertised SKU Click Sales (Curbside pickup and delivery)","Other SKU Click Sales (Shipping)","Other SKU Click Sales (Curbside pickup and delivery)","RoAS"
"2022-12-05","Joeyz_Shopping_101418_Wooden_Drying_Rack_A_1","1732109","Joeyz_Shopping_101418_Wooden_Drying_Rack_A_1","1046147","539595489","Joey’z Wooden Dish Drying Rack 2-Tier Collapsible Kitchen Storage & Apartment Essentials","0.2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-05","Joeyz_Shopping_101420_Toothbrush_12pk_A_1","1732301","Joeyz_Shopping_101420_Toothbrush_12pk_A_1","1046457","496482611","Joey’z Toothbrush Pack of 12 Bulk Medium Bristle Toothbrushes Set with Travel Case","0.2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-06","Joeyz_Shopping_101416_Dual_Cereal_Dispenser_A_1","1731870","Joeyz_Shopping_101416_Dual_Cereal_Dispenser_A_1","1045806","135337099","Joey’z Dual Cereal Dispenser Dry Food Candy Snack Dispensers for Countertop","0.2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-06","Joeyz_Shopping_101423_Clip_On_Fan_1pk_M_3","1732339","Joeyz_Shopping_101423_Clip_On_Fan_1pk_M_3","1046498","623751748","Joey’z Clip On Fan Quiet Portable 6” Mini Fan for Desk Home Bedroom Office","N/A","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-06","JoeyzShopping-Bamboo_Bread_Box-A_1","2101499","JoeyzShopping-Bamboo_Bread_Box-A_1","1683297","161873518","Joey’z Bamboo Bread Box Food Storage Keeper Kitchen Countertop Organizer","0.2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-06","JoeyzShopping-Clip_fans-A_1","2101491","JoeyzShopping-Clip_fans-A_1","1683284","623751748","Joey’z Clip On Fan Quiet Portable 6” Mini Fan for Desk Home Bedroom Office","0.2","0.33","13329","34","0.003","11.22","0.059","2","0.059","41.98","41.98","0","2","2","0","41.98","0","41.98","0","0","0","3.742"
"2022-12-06","JoeyzShopping-Clip_fans-M_1","2101492","JoeyzShopping-Clip_fans-M_1","1683285","623751748","Joey’z Clip On Fan Quiet Portable 6” Mini Fan for Desk Home Bedroom Office","N/A","0.384","914","7","0.008","2.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-07","Joeyz_Shopping_101426_Bamboo_Chip_Dip_Bowl_M_4","1732383","Joeyz_Shopping_101426_Bamboo_Chip_Dip_Bowl_M_4","1046546","541580791","Joey’z Chip and Dip Bowl Bamboo Divided Serving Tray Nacho Holder Platter for Party","N/A","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-07","JoeyzShopping-Clip_fans-M_1","2101492","JoeyzShopping-Clip_fans-M_1","1683285","623751748","Joey’z Clip On Fan Quiet Portable 6” Mini Fan for Desk Home Bedroom Office","N/A","0.362","1035","18","0.017","6.52","0.278","2","0.111","104.95","104.95","0","5","5","0","104.95","0","104.95","0","0","0","16.097"
"2022-12-07","JoeyzShopping-Dish_Drying_Rack-A_1","2101503","JoeyzShopping-Dish_wooden_Drying_Rack-A_1","1683303","539595489","Joey’z Wooden Dish Drying Rack 2-Tier Collapsible Kitchen Storage & Apartment Essentials","0.2","0","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-05","Joeyz_Shopping_103714_Fruit Infuser Water Pitcher Large_A_1","1873053","Joeyz_Shopping_103714_Fruit Infuser Water Pitcher Large_A_1","1276685","465735257","Joey’z Fruit Infuser Water Pitcher BPA Free Shatterproof Tea Infuser Pitcher with Lid 2.9 Quart","0.2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-05","Joeyzshopping- Cake_Stand-A_1","2101465","Joeyzshopping- Cake_Stand-A_1","1683258","910541599","Joey’z 6-in-1 Cake Stand with Dome Lid Cover Large 12” Serving Platter Display Dish Food Tray","0.2","0.257","23099","74","0.003","19","0.108","8","0.108","215.92","215.92","0","8","8","0","215.92","0","215.92","0","0","0","11.364"
"2022-12-05","JoeyzShopping- Cereal_Dispenser-M_1","2101480","JoeyzShopping- Cereal_Dispenser-M_1","1683272","135337099","Joey’z Dual Cereal Dispenser Dry Food Candy Snack Dispensers for Countertop","N/A","0.308","1515","16","0.011","4.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-05","JoeyzShopping-Bamboo_Bread_Box-A_1","2101499","JoeyzShopping-Bamboo_Bread_Box-A_1","1683297","161873518","Joey’z Bamboo Bread Box Food Storage Keeper Kitchen Countertop Organizer","0.2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-05","JoeyzShopping-Chip_Bowl-M_1","2101488","JoeyzShopping-Chip_Bowl-M_1","1683281","541580791","Joey’z Chip and Dip Bowl Bamboo Divided Serving Tray Nacho Holder Platter for Party","N/A","0.362","677","10","0.015","3.62","0.1","1","0.1","25.99","25.99","0","1","1","0","25.99","0","25.99","0","0","0","7.18"
"2022-12-05","JoeyzShopping-Dish_Drying_Rack-A_1","2101503","JoeyzShopping-Dish_Drying_Metal_Rack-A_1","1683301","451746253","Joey’z 3-Pc Extra Large Dish Drying Rack with Drainboard and Utensil Holder Set, Red","0.2","0.311","13011","21","0.002","6.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-06","Joeyz_Shopping_101422_Electric_Air_Pump_M_4","1732328","Joeyz_Shopping_Electric_Air_Pump_M_4","1046486","491794289","Joey’z Electric Air Pump for Inflatable Pool Mattress Boats Camping Inflatables 120V AC/12V DC","N/A","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-06","Joeyz_Shopping_Cake_Stand_With_Dome_Lid_M_1","1732316","Joeyz_Shopping_Cake_Stand_With_Dome_Lid_M_1","1046472","910541599","Joey’z 6-in-1 Cake Stand with Dome Lid Cover Large 12” Serving Platter Display Dish Food Tray","N/A","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-06","JoeyzShopping-Dish_Drying_Rack-M_1","2101504","JoeyzShopping-Dish_Drying_Wooden_Rack-M_1","1683305","539595489","Joey’z Wooden Dish Drying Rack 2-Tier Collapsible Kitchen Storage & Apartment Essentials","N/A","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-05","Joeyz_Shopping_103717_Deluxe Non Stick Roaster Black_A_1","1873056","Joeyz_Shopping_103717_Deluxe Non Stick Roaster Black_A_1","1276688","152226027","Joey’z Grill Pan Non-Stick Roasting Pan with Rack and Handles 15.5"" x 11.5"" Black","0.2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-05","JoeyzShopping- Water_Pitcher-M_1","2101463","JoeyzShopping- Water_Pitcher-M_1","1683256","465735257","Joey’z Fruit Infuser Water Pitcher BPA Free Shatterproof Tea Infuser Pitcher with Lid 2.9 Quart","N/A","0.356","1863","20","0.011","7.12","0.05","1","0.05","19.89","19.89","0","1","1","0","19.89","0","19.89","0","0","0","2.794"
"2022-12-05","JoeyzShopping-Clip_fans-A_1","2101491","JoeyzShopping-Clip_fans-2pk-A_1","1683289","839467541","Joey’z Clip On Fan 2 Pack Set Quiet Portable 6” Mini Fans for Desk Home Bedroom Office","0.2","0.29","3384","2","0.001","0.58","0.5","1","0.5","36.99","36.99","0","1","1","0","36.99","0","36.99","0","0","0","63.776"
