"Date","Campaign Name","Campaign Id","Ad Group Name","Ad Group Id","Item Id","Item Name","Bid","Average CPC","Impressions","Clicks","CTR","Ad Spend","Conversion Rate (Units Sold Based)","Orders","Conversion Rate (Orders Based)","Total Attributed Sales","Advertised SKU Sales","Other SKU Sales","Units Sold","Advertised SKU Units (#)","Other SKU Units (#)","Total Attributed Sales (Shipping)","Total Attributed Sales (Curbside pickup and delivery)","Advertised SKU Click Sales (Shipping)","Advertised SKU Click Sales (Curbside pickup and delivery)","Other SKU Click Sales (Shipping)","Other SKU Click Sales (Curbside pickup and delivery)","RoAS"
"2022-11-05","Joeyz_Shopping_101422_Electric_Air_Pump_A_1","1732324","Joeyz_Shopping_Electric_Air_Pump_A_1","1046482","491794289","Joey’z Electric Air Pump for Inflatable Pool Mattress Boats Camping Inflatables 120V AC/12V DC","0.2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-11-05","Joeyz_Shopping_101426_Bamboo_Chip_Dip_Bowl_M_4","1732383","Joeyz_Shopping_101426_Bamboo_Chip_Dip_Bowl_M_4","1046546","541580791","Joey’z Chip and Dip Bowl Bamboo Divided Serving Tray Nacho Holder Platter for Party","N/A","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-11-05","JoeyzShopping-Dish_Drying_Rack-A_1","2101503","JoeyzShopping-Dish_wooden_Drying_Rack-A_1","1683303","539595489","Joey’z Wooden Dish Drying Rack 2-Tier Collapsible Kitchen Storage & Apartment Essentials","0.2","0.207","1688","9","0.005","1.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-11-05","JoeyzShopping-Grill_Pan-A_1","2101469","JoeyzShopping-Grill_Pan-A_1","1683261","152226027","Joey’z Grill Pan Non-Stick Roasting Pan with Rack and Handles 15.5"" x 11.5"" Black","0.2","0.213","15071","22","0.001","4.68","0.045","1","0.045","25.79","25.79","0","1","1","0","25.79","0","25.79","0","0","0","5.511"
"2022-11-06","Joeyz_Shopping_101416_Dual_Cereal_Dispenser_M_3","1731873","Joeyz_Shopping_101416_Dual_Cereal_Dispenser_M_3","1045809","135337099","Joey’z Dual Cereal Dispenser Dry Food Candy Snack Dispensers for Countertop","N/A","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-11-06","Joeyz_Shopping_101417_Bamboo_Bread_Box_M_4","1732006","Joeyz_Shopping_SP_Manual_Brand_101417_Bamboo_Bread_Box_M_4","1046004","161873518","Joey’z Bamboo Bread Box Food Storage Keeper Kitchen Countertop Organizer","N/A","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-11-06","Joeyz_Shopping_101422_Electric_Air_Pump_A_1","1732324","Joeyz_Shopping_Electric_Air_Pump_A_1","1046482","491794289","Joey’z Electric Air Pump for Inflatable Pool Mattress Boats Camping Inflatables 120V AC/12V DC","0.2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-11-06","JoeyzShopping- Electric_Air_Pump-A_1","2101477","JoeyzShopping- Electric_Air_Pump-A_1","1683269","491794289","Joey’z Electric Air Pump for Inflatable Pool Mattress Boats Camping Inflatables 120V AC/12V DC","0.2","0.208","5905","13","0.002","2.71","0.077","1","0.077","16.99","16.99","0","1","1","0","16.99","0","16.99","0","0","0","6.269"
"2022-11-06","JoeyzShopping-Toothbrush_Pack-A_1","2101485","JoeyzShopping-Toothbrush_Pack-A_1","1683277","496482611","Joey’z Toothbrush Pack of 12 Bulk Medium Bristle Toothbrushes Set with Travel Case","0.35","0.202","6477","26","0.004","5.26","0.154","4","0.154","39.96","39.96","0","4","4","0","39.96","0","39.96","0","0","0","7.597"
"2022-11-05","Joeyz_Shopping_101416_Dual_Cereal_Dispenser_A_1","1731870","Joeyz_Shopping_101416_Dual_Cereal_Dispenser_A_1","1045806","135337099","Joey’z Dual Cereal Dispenser Dry Food Candy Snack Dispensers for Countertop","0.2","0","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-11-05","Joeyz_Shopping_101416_Dual_Cereal_Dispenser_M_3","1731873","Joeyz_Shopping_101416_Dual_Cereal_Dispenser_M_3","1045809","135337099","Joey’z Dual Cereal Dispenser Dry Food Candy Snack Dispensers for Countertop","N/A","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-11-05","Joeyz_Shopping_101417_Bamboo_Bread_Box_M_4","1732006","Joeyz_Shopping_SP_Manual_Brand_101417_Bamboo_Bread_Box_M_4","1046004","161873518","Joey’z Bamboo Bread Box Food Storage Keeper Kitchen Countertop Organizer","N/A","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-11-05","Joeyz_Shopping_101420_Toothbrush_12pk_M_1","1732302","Joeyz_Shopping_101420_Toothbrush_12pk_M1_1","1046458","496482611","Joey’z Toothbrush Pack of 12 Bulk Medium Bristle Toothbrushes Set with Travel Case","N/A","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-11-05","Joeyz_Shopping_103715_Twin Window Fan_M_1","1873060","Joeyz_Shopping_103715_Twin Window Fan_M_1","1276692","816437333","Joey’z Twin Window Fan 9” Window Exhaust Fans for Household and Office","N/A","0.3","3","1","0.333","0.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-11-05","JoeyzShopping- Electric_Air_Pump-A_1","2101477","JoeyzShopping- Electric_Air_Pump-A_1","1683269","491794289","Joey’z Electric Air Pump for Inflatable Pool Mattress Boats Camping Inflatables 120V AC/12V DC","0.2","0.208","5093","8","0.002","1.66","0.125","1","0.125","16.99","16.99","0","1","1","0","16.99","0","16.99","0","0","0","10.235"
"2022-11-05","JoeyzShopping-Bamboo_Bread_Box-A_1","2101499","JoeyzShopping-Bamboo_Bread_Box-A_1","1683297","161873518","Joey’z Bamboo Bread Box Food Storage Keeper Kitchen Countertop Organizer","0.2","0.21","4891","22","0.004","4.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-11-05","JoeyzShopping-Toothbrush_Pack-A_1","2101485","JoeyzShopping-Toothbrush_Pack-A_1","1683277","496482611","Joey’z Toothbrush Pack of 12 Bulk Medium Bristle Toothbrushes Set with Travel Case","0.35","0.202","4412","16","0.004","3.23","0.188","3","0.188","29.97","29.97","0","3","3","0","29.97","0","29.97","0","0","0","9.279"
"2022-11-06","Joeyz_Shopping_Cake_Stand_With_Dome_Lid_M_3","1732318","Joeyz_Shopping_Cake_Stand_With_Dome_Lid_M_3","1046474","910541599","Joey’z 6-in-1 Cake Stand with Dome Lid Cover Large 12” Serving Platter Display Dish Food Tray","N/A","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-11-05","Joeyz_Shopping_103717_Deluxe Non Stick Roaster Black_A_1","1873056","Joeyz_Shopping_103717_Deluxe Non Stick Roaster Black_A_1","1276688","152226027","Joey’z Grill Pan Non-Stick Roasting Pan with Rack and Handles 15.5"" x 11.5"" Black","0.2","0","1346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-11-05","Joeyz_Shopping_Cake_Stand_With_Dome_Lid_M_1","1732316","Joeyz_Shopping_Cake_Stand_With_Dome_Lid_M_1","1046472","910541599","Joey’z 6-in-1 Cake Stand with Dome Lid Cover Large 12” Serving Platter Display Dish Food Tray","N/A","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-11-05","JoeyzShopping- Cereal_Dispenser-A_1","2101479","JoeyzShopping- Cereal_Dispenser-A_1","1683271","135337099","Joey’z Dual Cereal Dispenser Dry Food Candy Snack Dispensers for Countertop","0.2","0.204","3739","7","0.002","1.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
